Clone_ID,Gene,Ensembl_Gene,UniGene,EntrezGene,GenBank Acc.,Ensembl* Chr,Start (bp),End (bp),Strand,Clone_ID
IMAGE:282599,SPOPL,ENSG00000144228,Hs.333297,339745,N49876,2,138975841,139047267,1,IMAGE:282599
IMAGE:666829,SGCD,ENSG00000170624,Hs.591727,6444,AA234152,5,155686345,156125623,1,IMAGE:666829
IMAGE:321574,TLE3,ENSG00000183214,Hs.287362,7090,W32777,c6_QB,31500463,31516090,1,IMAGE:321574
IMAGE:562115,ZKSCAN1,ENSG00000106261|ENSG00000215375,Hs.615360,7586,AA211508,4,661711,665817,1,IMAGE:562115
IMAGE:281881,ZMYM4,ENSG00000146463,Hs.269211,9202,N51853,1,35507155,35660131,1,IMAGE:281881
IMAGE:86035,ISOC1,ENSG00000066583,Hs.483296,51015,T62691,5,128458341,128477620,1,IMAGE:86035
IMAGE:84068,C2orf30,ENSG00000068912,Hs.438336,27248,T70922,2,53867721,53899437,1,IMAGE:84068
IMAGE:83156,HEBP2,ENSG00000051620,Hs.486589,23593,T68113,6,138767029,138776275,1,IMAGE:83156
IMAGE:290329,VPS36,,Hs.109520,51028,CR739698,chr13,51887430,51902640,-,IMAGE:290329
IMAGE:729948,,,Hs.662322,0,BX112089,,,,,IMAGE:729948
IMAGE:950577,MIB2,ENSG00000197530,Hs.593430,142678,AI791279,1,1540736,1555853,1,IMAGE:950577
IMAGE:416557,UBR5,ENSG00000104517,Hs.591856,51366,W86992,8,103334748,103493671,-1,IMAGE:416557
IMAGE:299679,PSPHL,ENSG00000184588,Hs.536913,8781,W05628,1,66030785,66612850,1,IMAGE:299679
IMAGE:682477,,, ,, ,,,,,IMAGE:682477
IMAGE:666469,,,Hs.444181,0,AA233043,chr19,35894099,35895062,+,IMAGE:666469
IMAGE:221938,,, ,, ,,,,,IMAGE:221938
IMAGE:289499,C18orf19,ENSG00000177150,Hs.13034,125228,N63996,18,13655665,13716591,-1,IMAGE:289499
IMAGE:1492230,EFEMP1,ENSG00000115380,Hs.76224,2202,AA875933,2,55946607,56004436,-1,IMAGE:1492230
IMAGE:825013,ANP32B,ENSG00000136938|ENSG00000182568,Hs.494604,10541,AA504222,3,18364439,18441828,-1,IMAGE:825013
IMAGE:772111,PDZD2,ENSG00000133401,Hs.481819,23037,AA405458,5,31834788,32146794,1,IMAGE:772111
IMAGE:51450,ADORA1,ENSG00000163485,Hs.77867,134,H21044,1,201326405,201403156,1,IMAGE:51450
IMAGE:138978,KIAA1546,ENSG00000168769,Hs.367639,54790,BX113535,4,106286481,106419126,1,IMAGE:138978
IMAGE:126393,ZMYND8,ENSG00000101040,Hs.446240,23613,R06520,20,45271266,45418881,-1,IMAGE:126393
IMAGE:429323,ADH4,ENSG00000198099,Hs.1219,127,BX097087,4,100263855,100284472,-1,IMAGE:429323
IMAGE:376643,ALDH1L2,ENSG00000136010,Hs.42572,160428,BX107396,12,103942332,104002366,-1,IMAGE:376643
IMAGE:753184,SOX9,ENSG00000125398,Hs.700579,6662,AA400464,17,67628756,67634147,1,IMAGE:753184
IMAGE:324437,CXCL1,ENSG00000006377,Hs.789,2919,W46900,7,96473226,96478288,1,IMAGE:324437
IMAGE:590148,ZNF131,ENSG00000172262,Hs.535804,7690,AA156200,5,43157399,43211578,1,IMAGE:590148
IMAGE:590591,ADCY6,ENSG00000174233,Hs.525401,112,AA148045,12,47446248,47469087,-1,IMAGE:590591
IMAGE:80752,,, ,, ,,,,,IMAGE:80752
IMAGE:842933,DYNC1LI1,ENSG00000144635,Hs.529495,51143,AA489329,3,32542473,32587354,-1,IMAGE:842933
IMAGE:76671,C7orf44,ENSG00000106603,Hs.655165,55744,T51004,7,43637276,43735634,-1,IMAGE:76671
IMAGE:290413,POMP,ENSG00000132963,Hs.268742,51371,CR739217,13,28131251,28151059,1,IMAGE:290413
IMAGE:729931,,, ,, ,,,,,IMAGE:729931
IMAGE:743416,LOC151658,,Hs.159043,151658,BX118136,chr3,109043198,109079605,-,IMAGE:743416
IMAGE:417202,KIAA0317,ENSG00000119682,Hs.497417,9870,BX099111,14,74197708,74249560,-1,IMAGE:417202
IMAGE:283301,FAM13A1,,Hs.702033,10144,N51424,,,,,IMAGE:283301
IMAGE:811836,TSPYL4,ENSG00000187189,Hs.284141,23270,AA463629,6,116677817,116682014,-1,IMAGE:811836
IMAGE:666663,,, ,, ,,,,,IMAGE:666663
IMAGE:222400,FLJ25778,ENSG00000157741,Hs.153458,254048,BX092913,7,138566991,138633529,1,IMAGE:222400
IMAGE:289534,,,Hs.659564,0,N59251,,,,,IMAGE:289534
IMAGE:1492304,NOL5A,ENSG00000101361|ENSG00000155307,Hs.376064,10528,AA894577,21,14779420,14877968,-1,IMAGE:1492304
IMAGE:826405,INPP5D,,Hs.262886,3635,AA521067,chr2,233734419,233781288,+,IMAGE:826405
IMAGE:785963,ZCCHC11,ENSG00000134744,Hs.655407,23318,AA449736,1,52661538,52791331,-1,IMAGE:785963
IMAGE:246041,MRPS35,ENSG00000061794,Hs.311072,60488,N52373,12,27754996,27800494,1,IMAGE:246041
IMAGE:139062,SASP,ENSG00000179818,Hs.556025,151516,R62633,2,70040725,70042901,-1,IMAGE:139062
IMAGE:292222,,,Hs.633637,0,N79179,chr7,66374841,66375291,-,IMAGE:292222
IMAGE:810008,DZIP3,ENSG00000198919,Hs.409210,9666,AA455209,3,109791274,109896382,1,IMAGE:810008
IMAGE:265832,,, ,, ,,,,,IMAGE:265832
IMAGE:150221,RAB1A,ENSG00000138069,Hs.310645,5861,BX112077,2,65167493,65194787,-1,IMAGE:150221
IMAGE:810264,F8A1,ENSG00000197932,Hs.533543,8263,AA464059,X,153767829,153769529,1,IMAGE:810264
IMAGE:223274,ARR3,ENSG00000120500,Hs.308,407,BX094435,X,69404880,69418415,1,IMAGE:223274
IMAGE:745339,CP110,ENSG00000103540,Hs.279912,9738,AA625653,16,19442709,19472231,1,IMAGE:745339
IMAGE:40881,RIC3,ENSG00000166405,Hs.655660,79608,R56167,11,8087072,8147148,-1,IMAGE:40881
IMAGE:950604,IKBKAP,ENSG00000070061,Hs.494738,8518,AA608536,9,110669622,110736219,-1,IMAGE:950604
IMAGE:877664,APBB1,ENSG00000166313,Hs.372840,322,AA488247,11,6360165,6397220,-1,IMAGE:877664
IMAGE:289928,WAC,ENSG00000095787,Hs.435610,51322,CR737854,10,28861706,28949703,1,IMAGE:289928
IMAGE:743295,,,Hs.97712,0,BX113640,chr16,34596960,34598285,-,IMAGE:743295
IMAGE:743465,,,Hs.231295,0,BX109436,chr17,63101735,63106134,-,IMAGE:743465
IMAGE:42681,FLJ40142,ENSG00000174456,Hs.44817,400073,R59795,12,108963366,108989883,-1,IMAGE:42681
IMAGE:43207,GFRA2,ENSG00000168546,Hs.441202,2675,H12981,8,21593812,21702292,-1,IMAGE:43207
IMAGE:811845,,, ,, ,,,,,IMAGE:811845
IMAGE:666755,LOC283658,,Hs.87194,283658,AA234201,chr15,53618373,53622121,-,IMAGE:666755
IMAGE:222454,CD300A,ENSG00000167851,Hs.9688,11314,H84076,17,69974117,69992524,1,IMAGE:222454
IMAGE:289652,COMMD6,ENSG00000188243,Hs.508266,170622,N59881,13,74997351,75010939,-1,IMAGE:289652
IMAGE:1492426,GIPC1,ENSG00000123159,Hs.655012,10755,AA878576,19,14449572,14467944,-1,IMAGE:1492426
IMAGE:823590,ST6GALNAC2,ENSG00000070731|ENSG00000172156,Hs.592105,10610,AA497128,17,29636800,29639312,1,IMAGE:823590
IMAGE:233581,HIP2,ENSG00000078140|ENSG00000127334,Hs.50308,3093,H78483,12,66329021,66340410,1,IMAGE:233581
IMAGE:142944,FAM46A,ENSG00000112773,Hs.10784,55603,R71124,6,82512166,82519210,-1,IMAGE:142944
IMAGE:138974,,,Hs.28367,0,BX101784,chr4,175366526,175367292,-,IMAGE:138974
IMAGE:110503,LOC729231,,Hs.655924,729231,BX112590,,,,,IMAGE:110503
IMAGE:128266,,, ,, ,,,,,IMAGE:128266
IMAGE:416010,,,Hs.160211,0,W85832,chr1,36542641,36543316,+,IMAGE:416010
IMAGE:245296,RAD52,ENSG00000002016,Hs.410355,5893,N53449,12,891516,929124,-1,IMAGE:245296
IMAGE:343695,HOXA4,ENSG00000197576,Hs.533357,3201,W69257,7,27134535,27136924,-1,IMAGE:343695
IMAGE:236282,WAS,ENSG00000015285,Hs.2157,7454,H61193,X,48427141,48434747,1,IMAGE:236282
IMAGE:343700,,,Hs.660165,0,BX118307,,,,,IMAGE:343700
IMAGE:22851,KRT222P,ENSG00000213424,Hs.6920,125113,T75215,17,36038575,36074934,-1,IMAGE:22851
IMAGE:772904,ZNF219,ENSG00000165804,Hs.250493,51222,AA479906,14,20628076,20636639,-1,IMAGE:772904
IMAGE:268812,DIRC2,ENSG00000138463,Hs.477346,84925,N36618,3,123996332,124081446,1,IMAGE:268812
IMAGE:742708,,,Hs.373941,0,BX115517,chr7,64820456,64828223,+,IMAGE:742708
IMAGE:742678,,,Hs.369473,0,BX109262,chr3,127594567,127596294,-,IMAGE:742678
IMAGE:1031907,C10orf79,ENSG00000197748,Hs.288927,80217,BX089634,10,105879636,105982110,-1,IMAGE:1031907
IMAGE:813161,NSFL1C,ENSG00000088833,Hs.12865,55968,AA456303,20,1370807,1396417,-1,IMAGE:813161
IMAGE:755416,SMAD5,ENSG00000113658,Hs.167700,4090,AA418999,5,135496435,135546321,1,IMAGE:755416
IMAGE:811874,JPH1,ENSG00000104369,Hs.657367,56704,AA456243,8,75309493,75396117,-1,IMAGE:811874
IMAGE:669359,,ENSG00000171385,Hs.23729,0,AA236840,1,112114807,112333300,-1,IMAGE:669359
IMAGE:223231,,,Hs.595851,0,BX099204,chr2,190341353,190342076,-,IMAGE:223231
IMAGE:289916,NUP35,ENSG00000163002,Hs.180591,129401,N59330,2,183697328,183734650,1,IMAGE:289916
IMAGE:1435862,CD99,ENSG00000002586,Hs.654354,4267,AA937895,X,2619228,2669348,1,IMAGE:1435862
IMAGE:840702,SEPHS1,ENSG00000086475,Hs.124027,22929,AA486372,10,13399430,13430286,-1,IMAGE:840702
IMAGE:239877,HDAC3,ENSG00000171720,Hs.519632,8841,H79778,5,140980627,140996596,-1,IMAGE:239877
IMAGE:66711,CNOT1,ENSG00000125107,Hs.655689,23019,T64885,16,57111359,57221251,-1,IMAGE:66711
IMAGE:296498,FTCD,ENSG00000160282,Hs.415846,10841,BX109952,21,46380604,46399909,-1,IMAGE:296498
IMAGE:33051,FOXG1,ENSG00000176165,Hs.695962,2290,R44020,14,28304801,28309230,1,IMAGE:33051
IMAGE:428936,DDEF1,ENSG00000153317,Hs.655552,50807,AA004862,8,131133535,131483399,-1,IMAGE:428936
IMAGE:270538,TMEM117,ENSG00000139173,Hs.444668,84216,N33224,12,42516168,43069807,1,IMAGE:270538
IMAGE:340630,MAP3K8,,Hs.432453,1326,W56266,chr10,30765134,30768868,+,IMAGE:340630
IMAGE:356711,,,Hs.597730,0,BX110230,chr17,68710781,68711507,-,IMAGE:356711
IMAGE:280735,TBP,ENSG00000132561,Hs.590872,6908,N50549,8,98950487,99117116,1,IMAGE:280735
IMAGE:745116,HMOX2,,Hs.284279,3163,AA626370,,,,,IMAGE:745116
IMAGE:22788,RPGRIP1L,ENSG00000103494,Hs.298382,23322,R38635,16,52191325,52295272,-1,IMAGE:22788
IMAGE:565249,LRP11,ENSG00000120256,Hs.408355,84918,AA136103,6,150181627,150227173,-1,IMAGE:565249
IMAGE:897730,,,Hs.700781,0,AA598987,,,,,IMAGE:897730
IMAGE:284583,ASXL1,ENSG00000171456,Hs.374043,171023,N64780,20,30409814,30490782,1,IMAGE:284583
IMAGE:286566,,,Hs.633667,0,N67305,chr17,646054,648237,+,IMAGE:286566
IMAGE:1031942,RNASE11,ENSG00000173464,Hs.112761,122651,BX102349,14,20120894,20128257,-1,IMAGE:1031942
IMAGE:823656,,, ,, ,,,,,IMAGE:823656
IMAGE:347373,,,Hs.533437,0,W81684,chr8,75021125,75034610,-,IMAGE:347373
IMAGE:811879,,,Hs.634294,0,AA454640,chr4,26369788,26370231,-,IMAGE:811879
IMAGE:669371,STAM2,ENSG00000115145|ENSG00000149489,Hs.17200,10254,AA253443,11,62137199,62139162,1,IMAGE:669371
IMAGE:222559,NDUFA4L2,ENSG00000185633,Hs.221447,56901,H85855,12,55914955,55920794,-1,IMAGE:222559
IMAGE:298329,ZNF792,ENSG00000180884,Hs.50405,126375,BX117208,19,40139098,40143044,-1,IMAGE:298329
IMAGE:1473690,PRR5,ENSG00000186654,Hs.102336,55615,AA916728,22,43443257,43637329,1,IMAGE:1473690
IMAGE:746321,PDE4D,ENSG00000121905,Hs.117545,5144,AA481397,1,33124685,33132833,1,IMAGE:746321
IMAGE:544639,DSC2,ENSG00000134755,Hs.95612,1824,AA074677,18,26900005,26936375,-1,IMAGE:544639
IMAGE:121994,TMCO4,ENSG00000162542,Hs.656313,255104,BX113434,1,19881320,19998997,-1,IMAGE:121994
IMAGE:296149,,,Hs.36247,0,BX096268,chr19,12289290,12305502,-,IMAGE:296149
IMAGE:38763,RAB4A,ENSG00000168118,Hs.296169,5867,R51167,1,227473504,227508261,1,IMAGE:38763
IMAGE:415961,,, ,, ,,,,,IMAGE:415961
IMAGE:415670,SLC7A8,ENSG00000092068,Hs.632348,23428,W79004,14,22664346,22722689,-1,IMAGE:415670
IMAGE:213280,KNG1,ENSG00000171049,Hs.77741,3827,H69833,19,56956265,56965589,1,IMAGE:213280
IMAGE:502153,38411,ENSG00000139266,Hs.632709,92979,AA127037,12,56435167,56439956,1,IMAGE:502153
IMAGE:243968,,, ,, ,,,,,IMAGE:243968
IMAGE:243882,PPM1D,ENSG00000170836,Hs.591184,8493,BX104973,17,56032336,56096818,1,IMAGE:243882
IMAGE:34096,,,Hs.657087,0,R44930,,,,,IMAGE:34096
IMAGE:270589,NCOR1,ENSG00000169398,Hs.462323,9611,N33258,8,141737683,142080514,-1,IMAGE:270589
IMAGE:842925,WIBG,ENSG00000170473,Hs.505687,84305,AA489297,12,54581464,54607964,-1,IMAGE:842925
IMAGE:321905,,,Hs.659970,0,W37683,,,,,IMAGE:321905
IMAGE:773152,C10orf112,ENSG00000204740,Hs.662505,340895,AA425379,10,19827422,19896508,1,IMAGE:773152
IMAGE:111471,,, ,, ,,,,,IMAGE:111471
IMAGE:280156,,,Hs.596941,0,BX101420,chr11,72201122,72201546,+,IMAGE:280156
IMAGE:77897,KHK,ENSG00000110203|ENSG00000138030,Hs.567297,3795,T61308,2,27163624,27177091,1,IMAGE:77897
IMAGE:767190,,,Hs.98418,0,BX106902,chr6,1552090,1552592,+,IMAGE:767190
IMAGE:42636,MGC16169,ENSG00000145348,Hs.292986,93627,R61780,4,107186689,107457244,-1,IMAGE:42636
IMAGE:220069,IGF1R,ENSG00000140443,Hs.698330,3480,H84616,15,97010302,97325282,1,IMAGE:220069
IMAGE:279963,,, ,, ,,,,,IMAGE:279963
IMAGE:669367,USP15,ENSG00000135655|ENSG00000143839,Hs.434951,9958,AA253442,1,202390571,202402088,-1,IMAGE:669367
IMAGE:79710,KIAA0174,ENSG00000182149,Hs.232194,9798,T62546,16,70486919,70520407,1,IMAGE:79710
IMAGE:358885,,ENSG00000054598,Hs.599993,0,W94714,6,1555680,1559126,1,IMAGE:358885
IMAGE:111136,,, ,, ,,,,,IMAGE:111136
IMAGE:194587,,, ,, ,,,,,IMAGE:194587
IMAGE:132871,TRIM52,ENSG00000183718,Hs.702237,84851,R27505,5,180615994,180620725,-1,IMAGE:132871
IMAGE:365177,HGSNAT,ENSG00000165102,Hs.600384,138050,AA024866,8,43114803,43176122,1,IMAGE:365177
IMAGE:429352,TXNDC13,ENSG00000125827,Hs.169358,56255,AA007515,20,7906024,7948476,-1,IMAGE:429352
IMAGE:35105,MED28,ENSG00000118579,Hs.434075,80306,R25074,4,17225376,17235966,1,IMAGE:35105
IMAGE:809792,RAB3GAP2,ENSG00000197771,Hs.654849,25782,AA454747,10,121578962,121622351,-1,IMAGE:809792
IMAGE:68049,IGFBP5,ENSG00000115461,Hs.635441,3488,T52829,2,217245074,217268516,-1,IMAGE:68049
IMAGE:713974,CSF1R,ENSG00000182578,Hs.654394,1436,AA285109,5,149413051,149473128,-1,IMAGE:713974
IMAGE:33102,,,Hs.22305,0,R44581,chr6,148528545,148528770,+,IMAGE:33102
IMAGE:249755,KLHDC5,ENSG00000087448,Hs.505104,57542,BX089332,12,27824454,27847239,1,IMAGE:249755
IMAGE:261609,SGK3,ENSG00000104205,Hs.656798,23678,H98714,8,67787445,67936800,1,IMAGE:261609
IMAGE:591671,FAM83A,ENSG00000147689,Hs.379821,84985,AA147439,8,124263933,124291498,1,IMAGE:591671
IMAGE:241424,SSBP4,ENSG00000130511,Hs.515259,170463,H90390,19,18391136,18406459,1,IMAGE:241424
IMAGE:254564,,,Hs.596720,0,N23652,chr10,112349844,112350203,-,IMAGE:254564
IMAGE:767074,BAT4,ENSG00000204438,Hs.247478,7918,AA424367,6,31736985,31742039,-1,IMAGE:767074
IMAGE:214990,GSN,ENSG00000137090|ENSG00000148180,Hs.522373,2934,H72028,9,123009896,123134942,1,IMAGE:214990
IMAGE:726481,POFUT2,ENSG00000186866,Hs.592164,23275,AA399268,21,45508272,45532239,-1,IMAGE:726481
IMAGE:247370,,, ,, ,,,,,IMAGE:247370
IMAGE:739257,TMCC1,ENSG00000020577|ENSG00000172765,Hs.477547,23023,AA421352,3,130849327,131081999,-1,IMAGE:739257
IMAGE:430677,MS4A6E,,Hs.662211,245802,AA677863,,,,,IMAGE:430677
IMAGE:244146,KIAA0226,ENSG00000145016,Hs.478868,9711,N72045,3,198883253,198960656,-1,IMAGE:244146
IMAGE:666377,,ENSG00000136451,Hs.463569,0,AA232647,17,53403909,53420614,-1,IMAGE:666377
IMAGE:290039,GPM6B,ENSG00000046653,Hs.495710,2824,N59368,X,13698983,13866758,-1,IMAGE:290039
IMAGE:292171,C12orf32,ENSG00000171792,Hs.198853,83695,N79167,12,2856650,2868885,1,IMAGE:292171
IMAGE:240318,,, ,, ,,,,,IMAGE:240318
IMAGE:359933,GNAS,ENSG00000087460|ENSG00000213705,Hs.125898,2778,AA062962,20,56848168,56919644,1,IMAGE:359933
IMAGE:429210,,,Hs.687639,0,AA007275,,,,,IMAGE:429210
IMAGE:346308,GINS3,,Hs.47125,64785,W79671,chr16,56994346,56997548,+,IMAGE:346308
IMAGE:199945,TGM2,ENSG00000198959,Hs.517033,7052,R97113,20,36190280,36227114,-1,IMAGE:199945
IMAGE:809583,ZBTB32,ENSG00000011590|ENSG00000198944,Hs.99430,27033,AA456628,5,132176932,132180387,1,IMAGE:809583
IMAGE:796284,IRS1,ENSG00000161958|ENSG00000169047,Hs.471508,3667,AA461145,2,227308182,227372719,-1,IMAGE:796284
IMAGE:769959,COL4A2,ENSG00000134871,Hs.508716,1284,AA430642,13,109757615,109963375,1,IMAGE:769959
IMAGE:32496,FLJ42709,,Hs.457407,441094,R36749,chr5,92770823,92932773,-,IMAGE:32496
IMAGE:587398,OGFOD1,ENSG00000087263,Hs.231883,55239,AA130351,16,55043002,55070513,1,IMAGE:587398
IMAGE:271696,,,Hs.659220,0,N31572,,,,,IMAGE:271696
IMAGE:511156,,,Hs.414467,0,AA088276,chr7,27202174,27202904,-,IMAGE:511156
IMAGE:950678,SREBF2,ENSG00000062524,Hs.443258,6721,AA608556,15,39583075,39593369,-1,IMAGE:950678
IMAGE:254549,,,Hs.596724,0,N23867,chr15,39976504,39977009,+,IMAGE:254549
IMAGE:665405,MYO5C,ENSG00000128833,Hs.487036,55930,AA195002,15,50271814,50375144,-1,IMAGE:665405
IMAGE:562927,LRRFIP1,ENSG00000124831,Hs.471779,9208,AA085975,2,238200958,238353697,1,IMAGE:562927
IMAGE:726508,PLEKHG4,ENSG00000196155,Hs.188781,25894,AA393981,16,65868914,65880883,1,IMAGE:726508
IMAGE:294537,RAB17,ENSG00000124839,Hs.702458,64284,N71029,2,238147704,238353276,-1,IMAGE:294537
IMAGE:739457,CCDC138,ENSG00000163006,Hs.362702,165055,BX095670,2,108769651,108859279,1,IMAGE:739457
IMAGE:430687,SNORA37,ENSG00000207233,Hs.655869,677819,AA677880,18,50002652,50002780,-1,IMAGE:430687
IMAGE:141221,PSCD3,ENSG00000008256,Hs.487479,9265,R67376,7,6167939,6278800,-1,IMAGE:141221
IMAGE:758329,,,Hs.198308,0,AA404280,chr21,39690844,39691443,+,IMAGE:758329
IMAGE:356992,C19orf53,ENSG00000104979,Hs.231616,28974,BX096733,19,13746257,13750582,1,IMAGE:356992
IMAGE:151896,DIS3,ENSG00000083520,Hs.643464,22894,H03208,13,72227543,72254007,-1,IMAGE:151896
IMAGE:240586,,,Hs.658923,0,CR741977,,,,,IMAGE:240586
IMAGE:809517,MRPL21,,Hs.503047,219927,AA456459,chr11,68415322,68427879,-,IMAGE:809517
IMAGE:417688,,, ,, ,,,,,IMAGE:417688
IMAGE:248232,,, ,, ,,,,,IMAGE:248232
IMAGE:240367,CTCF,ENSG00000102974|ENSG00000153015,Hs.368367,10664,H90086,5,64100511,64350346,1,IMAGE:240367
IMAGE:811069,ESCO2,ENSG00000171320,Hs.99480,157570,BX112448,8,27687977,27721664,1,IMAGE:811069
IMAGE:756405,ID3,,Hs.76884,3399,AA482119,chr1,23756995,23758607,-,IMAGE:756405
IMAGE:433155,F5,ENSG00000198734,Hs.30054,2153,AA680136,1,167747816,167822393,-1,IMAGE:433155
IMAGE:46933,,,Hs.22469,0,BX108948,chr10,125007173,125007650,+,IMAGE:46933
IMAGE:34070,,, ,, ,,,,,IMAGE:34070
IMAGE:259406,,,Hs.44287,0,CR745721,chr6,152127322,152128417,+,IMAGE:259406
IMAGE:511776,,,Hs.660743,0,AI732410,,,,,IMAGE:511776
IMAGE:249953,,,Hs.563560,0,H95956,chr8,28970586,28978372,+,IMAGE:249953
IMAGE:255286,,,Hs.596725,0,N23882,chr7_,281172,281612,-,IMAGE:255286
IMAGE:811808,FAM65A,ENSG00000039523,Hs.152717,79567,AA463469,16,66120255,66138189,1,IMAGE:811808
IMAGE:840364,AHCY,ENSG00000101444,Hs.388004,191,AA485626,20,32331737,32354811,-1,IMAGE:840364
IMAGE:726747,MTFR1,ENSG00000066855|ENSG00000175354,Hs.654531,9650,CR746061,18,12775485,12874334,-1,IMAGE:726747
IMAGE:294963,,,Hs.656014,0,N99535,,,,,IMAGE:294963
IMAGE:740617,AAAS,ENSG00000089127|ENSG00000094914,Hs.369144,8086,AA479566,12,51987508,52001641,-1,IMAGE:740617
IMAGE:430710,PLXDC1,ENSG00000161381,Hs.125036,57125,AA678084,17,34473083,34561298,-1,IMAGE:430710
IMAGE:133238,,,Hs.513403,0,BX107240,chr16,19311025,19312291,-,IMAGE:133238
IMAGE:898108,ZMYND11,ENSG00000015171|ENSG00000143368,Hs.292265,10771,AA598473,1,148161834,148166860,-1,IMAGE:898108
IMAGE:108395,DLG5,ENSG00000151208,Hs.652690,9231,T77840,10,79220557,79356384,-1,IMAGE:108395
IMAGE:138374,PCNP,ENSG00000081154,Hs.654949,57092,BX104140,3,102775730,102795969,1,IMAGE:138374
IMAGE:240674,,,Hs.658925,0,H90946,,,,,IMAGE:240674
IMAGE:376767,,,Hs.378808,0,AA046391,chr3,151747263,151786869,+,IMAGE:376767
IMAGE:491764,WDR81,ENSG00000167716,Hs.234572,124997,AA150502,17,1566580,1588629,1,IMAGE:491764
IMAGE:322857,CAMK1D,ENSG00000183049,Hs.659517,57118,BX108255,10,12431738,12911741,1,IMAGE:322857
IMAGE:201687,YIPF6,ENSG00000181704,Hs.82719,286451,BX096443,X,67635611,67669025,1,IMAGE:201687
IMAGE:795564,C19orf63,ENSG00000161671,Hs.448941,284361,BX105590,19,55671548,55678419,1,IMAGE:795564
IMAGE:362795,ISL1,ENSG00000016082,Hs.505,3670,AA018683,5,50714715,50726308,1,IMAGE:362795
IMAGE:344759,CSTF1,ENSG00000101138,Hs.172865,1477,W72816,20,54400981,54412989,1,IMAGE:344759
IMAGE:41698,PGRMC1,ENSG00000101856,Hs.90061,10857,BX097995,X,118254256,118262441,1,IMAGE:41698
IMAGE:20064,,,Hs.355739,0,R20168,chr19,63500544,63505968,+,IMAGE:20064
IMAGE:270900,DSCR3,ENSG00000105640|ENSG00000157538,Hs.369488,10311,N32500,21,37517598,37562132,-1,IMAGE:270900
IMAGE:511844,,,Hs.388652,0,AA088761,,,,,IMAGE:511844
IMAGE:743568,,,Hs.656866,0,AA609454,,,,,IMAGE:743568
IMAGE:267273,,,Hs.285829,0,CR738552,chr13,49839852,50187622,-,IMAGE:267273
IMAGE:898228,NFIA,,Hs.191911,4774,AA598615,chr1,61590010,61594567,+,IMAGE:898228
IMAGE:759948,LYRM7,ENSG00000186687,Hs.115467,90624,CR743178,5,130534535,130569018,1,IMAGE:759948
IMAGE:726782,,,Hs.599409,0,AA398390,chr9,67665246,67789313,-,IMAGE:726782
IMAGE:294870,KIAA0701,ENSG00000111647,Hs.620701,23074,N99390,12,98954996,99060773,-1,IMAGE:294870
IMAGE:740780,KLK11,ENSG00000167757,Hs.57771,11012,AA477283,19,56217301,56223102,-1,IMAGE:740780
IMAGE:430733,DNAJC19,ENSG00000205981,Hs.230601,131118,AA677960,3,182184200,182190224,-1,IMAGE:430733
IMAGE:154600,PLCD1,ENSG00000187091,Hs.80776,5333,BX103148,3,38023993,38242081,-1,IMAGE:154600
CNTRL:YAMA-FLAG,,, ,, ,,,,,CNTRL:YAMA-FLAG
IMAGE:773217,C16orf35,ENSG00000103148,Hs.19699,8131,AA425757,16,75800,128669,-1,IMAGE:773217
IMAGE:754436,PDE4DIP,ENSG00000143851|ENSG00000178104,Hs.657490,9659,AA410206,1,143562784,143787552,-1,IMAGE:754436
IMAGE:138304,ITPR2,ENSG00000123104,Hs.512235,3709,BX107193,12,26379552,26877398,-1,IMAGE:138304
IMAGE:241350,,,Hs.658938,0,BX094371,,,,,IMAGE:241350
IMAGE:504794,C4orf8,ENSG00000138801,Hs.652364,8603,AA150741,4,108754272,108860868,-1,IMAGE:504794
IMAGE:503126,,,Hs.458447,0,AA151498,chr10,114573244,114577471,+,IMAGE:503126
IMAGE:293292,ZNF526,ENSG00000167625,Hs.137282,116115,N64706,19,47416332,47424193,1,IMAGE:293292
IMAGE:180244,ABCC8,ENSG00000006071,Hs.54470,6833,R84665,11,17371008,17455025,-1,IMAGE:180244
IMAGE:795736,FKBP6,ENSG00000077800,Hs.661266,8468,BX113605,7,72380299,72410568,1,IMAGE:795736
IMAGE:755599,IFITM2,ENSG00000185201,Hs.458414,10581,AA419286,11,297915,299395,1,IMAGE:755599
IMAGE:32205,DBC1,ENSG00000078725,Hs.532316,1620,R17356,9,120968728,121171566,-1,IMAGE:32205
IMAGE:841610,,,Hs.522995,0,AA487669,,,,,IMAGE:841610
IMAGE:32797,,,Hs.624104,0,BX099932,chr15,99246199,99246834,+,IMAGE:32797
IMAGE:259275,,,Hs.596813,0,N32847,chr1,23500971,23501441,+,IMAGE:259275
IMAGE:489794,TREM1,ENSG00000124731,Hs.283022,54210,BX098268,6,41351690,41362435,-1,IMAGE:489794
IMAGE:252904,ZFHX3,ENSG00000140836,Hs.652666,463,H88485,16,71374285,71639775,-1,IMAGE:252904
IMAGE:276371,RAB3IP,ENSG00000127328,Hs.258209,117177,BX107864,12,68418898,68503251,1,IMAGE:276371
IMAGE:769003,NUFIP2,ENSG00000108256,Hs.462598,57532,AA424756,17,24612772,24645262,-1,IMAGE:769003
IMAGE:773246,RING1,ENSG00000077238|ENSG00000204227|ENSG00000206215|ENSG00000206287,Hs.631989,6015,AA425254,c6_QB,33247955,33252182,1,IMAGE:773246
